Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2015-03-01 11:39:31,25,Male-ish,United States,IL,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,Don't know,No,Yes,Somewhat easy,Maybe,Maybe,No,Yes,No,Yes,Don't know,Yes,
2015-03-01 21:38:44,28,non-binary,United Kingdom,,No,No,No,Rarely,1-5,Yes,Yes,Yes,Not sure,No,Don't know,Don't know,Somewhat difficult,Maybe,No,No,Some of them,No,Maybe,Yes,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-03-02 07:37:57,24,Cis Female,United Kingdom,,No,Yes,Yes,nan,6-25,No,No,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,Maybe,Yes,No,No,
2015-03-02 17:37:10,31,Man,United Kingdom,,No,No,No,Never,100-500,Yes,Yes,No,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Yes,Yes,No,
2015-03-03 03:36:23,38,Androgyne,United States,IN,No,No,No,Sometimes,100-500,No,No,Yes,Not sure,No,Yes,Yes,Very difficult,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,No,
2015-03-03 13:35:36,25,Androgyne,United States,WA,No,Yes,Yes,Rarely,6-25,Yes,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Yes,No,Yes,No,No,No,Don't know,No,
2015-03-03 23:34:49,35,fluid,Netherlands,,No,No,Yes,nan,26-100,Yes,No,Yes,Not sure,No,Yes,Don't know,Very difficult,No,No,Some of them,Yes,No,No,Yes,No,
2015-03-04 09:34:02,28,maile,United Kingdom,,No,Yes,Yes,nan,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Very difficult,Yes,Maybe,No,Some of them,No,Maybe,Don't know,No,
2015-03-04 19:33:15,26,female,Australia,,No,Yes,No,nan,26-100,No,Yes,Don't know,No,Don't know,Yes,Yes,Somewhat difficult,No,No,Some of them,No,Maybe,Maybe,Don't know,No,
2015-03-05 05:32:28,31,Female (trans),Canada,,Yes,Yes,No,Sometimes,26-100,No,Yes,Don't know,No,No,No,Don't know,Somewhat easy,No,No,Some of them,No,No,No,Don't know,No,In small startups it is hard to keep mental health issues private.
2015-03-05 15:31:41,24,non-binary,United States,TX,No,No,No,Sometimes,More than 1000,Yes,Yes,No,No,No,No,Don't know,Somewhat easy,No,No,Yes,No,Maybe,No,Don't know,No,
2015-03-06 01:30:54,28,Male,United Kingdom,,No,No,No,Rarely,26-100,Yes,Yes,Don't know,No,No,No,Yes,Somewhat difficult,Maybe,No,Some of them,No,No,No,No,No,
2015-03-06 11:30:07,23,M,Netherlands,,No,No,Yes,nan,1-5,Yes,Yes,Yes,Not sure,Yes,Don't know,Don't know,Very easy,No,No,Some of them,Yes,No,No,Yes,No,
2015-03-06 21:29:20,45,F,United States,CA,No,No,Yes,Sometimes,6-25,No,Yes,Yes,No,Yes,Yes,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,No,Don't know,No,
2015-03-07 07:28:33,32,Agender,United Kingdom,,No,No,Yes,Sometimes,500-1000,No,Yes,Don't know,No,No,No,Don't know,Very difficult,Yes,No,Some of them,Yes,Maybe,No,Yes,No,
2015-03-07 17:27:46,27,Cis Female,United States,TX,No,Yes,Yes,Often,26-100,Yes,Yes,Don't know,No,No,Don't know,Don't know,Very easy,Maybe,Maybe,No,Some of them,No,Maybe,Don't know,No,
2015-03-08 03:26:59,33,f,United States,MN,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,Yes,No,Don't know,Yes,Very difficult,Maybe,No,Some of them,Yes,No,No,Don't know,No,
2015-03-08 13:26:12,31,m,United Kingdom,,No,No,No,Sometimes,26-100,No,Yes,Don't know,No,Yes,Yes,Don't know,Don't know,Yes,No,No,Yes,No,Yes,Don't know,No,In small startups it is hard to keep mental health issues private.
2015-03-08 23:25:25,30,Femake,United States,OH,No,Yes,Yes,Never,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Yes,No,Some of them,No,Maybe,No,Yes,No,
2015-03-09 09:24:38,36,Enby,United States,PA,No,No,Yes,Rarely,1-5,Yes,Yes,No,Yes,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Yes,Yes,No,No,Don't know,No,
2015-03-09 19:23:51,37,Guy (-ish) ^_^,United States,TX,Yes,No,No,Often,26-100,No,Yes,Don't know,Yes,No,No,Yes,Don't know,Maybe,No,No,Some of them,No,No,Don't know,No,
2015-03-10 05:23:04,28,Genderqueer,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,No,No,No,No,Don't know,Very easy,Maybe,No,Yes,No,No,No,Don't know,No,
2015-03-10 15:22:17,27,Trans woman,United States,TN,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,Maybe,No,Yes,No,No,No,Don't know,Yes,
2015-03-11 01:21:30,30,Man,United States,MI,No,Yes,Yes,Rarely,More than 1000,Yes,Yes,Don't know,No,No,No,Yes,Very difficult,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,
2015-03-11 11:20:43,18,Cis Female,Australia,,No,Yes,Yes,Rarely,More than 1000,No,Yes,No,Not sure,No,No,Yes,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,No,No,
2015-03-11 21:19:56,21,Make,United States,WA,No,No,No,Rarely,100-500,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,Maybe,No,Yes,No,Maybe,Yes,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-03-12 07:19:09,41,Genderqueer,United States,OR,No,Yes,Yes,Sometimes,6-25,No,No,No,Yes,No,Don't know,Yes,Don't know,No,No,Some of them,No,Maybe,Maybe,Yes,No,
2015-03-12 17:18:22,43,Woman,United States,NC,No,No,Yes,Sometimes,More than 1000,Yes,Yes,No,No,No,Don't know,Don't know,Somewhat easy,Maybe,Maybe,Some of them,No,No,Maybe,No,No,
2015-03-13 03:17:35,30,female ,United Kingdom,,No,Yes,No,Sometimes,1-5,Yes,Yes,Yes,Yes,No,No,Don't know,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know,No,
2015-03-13 13:16:48,36,Genderqueer,United States,NY,No,No,No,Sometimes,6-25,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,Some of them,Maybe,No,Don't know,No,
2015-03-13 23:16:01,34,Female,Canada,,No,No,No,Never,6-25,No,Yes,Yes,No,No,No,Don't know,Very easy,Maybe,No,Some of them,No,No,Maybe,Don't know,No,
2015-03-14 09:15:14,53,Agender,United Kingdom,,Yes,No,No,nan,100-500,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No,
2015-03-14 19:14:27,39,Cis Female,Canada,,No,Yes,No,Often,26-100,No,Yes,No,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-03-15 05:13:40,31,Cis Male,United States,MA,No,Yes,Yes,Often,26-100,No,No,Yes,No,No,No,Don't know,Very easy,Maybe,No,No,Yes,No,Maybe,Don't know,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-03-15 15:12:53,25,cis-female/femme,United Kingdom,,No,No,Yes,Sometimes,6-25,No,No,Yes,Yes,No,No,Don't know,Don't know,No,Maybe,Some of them,Yes,No,Maybe,Don't know,No,
2015-03-16 01:12:06,20,Genderqueer,United States,NC,No,Yes,Yes,Never,More than 1000,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,No,Yes,No,
2015-03-16 11:11:19,33,cis male,Ireland,,No,No,No,Never,6-25,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,Maybe,No,No,No,
2015-03-16 21:10:33,26,fluid,United Kingdom,,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Yes,Don't know,No,No,No,No,No,No,Don't know,No,
2015-03-17 07:09:46,22,Agender,United States,MA,No,No,No,Sometimes,100-500,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Very easy,No,Maybe,Some of them,No,No,Maybe,Don't know,No,
2015-03-17 17:08:59,27,Make,United States,NY,No,No,No,Rarely,26-100,No,No,Don't know,Not sure,No,Yes,Yes,Don't know,Yes,No,Some of them,Some of them,Maybe,Yes,Yes,No,
2015-03-18 03:08:12,24,Female (trans),United States,TX,No,Yes,No,nan,More than 1000,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,No,Maybe,Some of them,Some of them,No,Maybe,Don't know,No,
2015-03-18 13:07:25,43,Cis Male,United Kingdom,,No,No,Yes,Sometimes,500-1000,No,Yes,No,Yes,No,Don't know,Don't know,Somewhat difficult,No,Maybe,Some of them,Some of them,No,No,Don't know,No,In small startups it is hard to keep mental health issues private.
2015-03-18 23:06:38,38,Man,United States,WA,Yes,No,No,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Don't know,No,Maybe,Yes,Yes,No,Maybe,Don't know,No,
2015-03-19 09:05:51,31,Male (CIS),United States,TX,No,No,Yes,Often,1-5,No,Yes,No,Yes,No,Yes,No,Very difficult,No,No,No,Yes,No,Maybe,Yes,Yes,
2015-03-19 19:05:04,42,Androgyne,United States,MN,No,No,Yes,Sometimes,26-100,No,No,No,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,No,No,
2015-03-20 05:04:17,32,Femake,United Kingdom,,No,No,No,nan,100-500,No,Yes,Yes,No,No,No,Don't know,Don't know,Yes,No,Some of them,Yes,No,Maybe,Yes,No,
2015-03-20 15:03:30,25,Cis Male,Canada,,No,Yes,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,Yes,Don't know,Don't know,No,Maybe,Some of them,No,Maybe,Yes,Don't know,No,
2015-03-21 01:02:43,42,female,Canada,,No,No,No,nan,6-25,No,Yes,Yes,No,Yes,No,Yes,Don't know,Yes,No,Some of them,No,Yes,No,Don't know,No,
2015-03-21 11:01:56,35,female ,Canada,,No,No,No,Never,6-25,Yes,No,No,Yes,Yes,No,No,Somewhat easy,No,No,Some of them,Yes,Maybe,No,Don't know,No,
2015-03-21 21:01:09,24,M,United States,MN,No,Yes,Yes,Rarely,26-100,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,Maybe,Yes,No,No,No,No,No,Thanks for doing this survey. It helps end the stigma!
2015-03-22 07:00:22,30,Androgyne,United States,MN,No,No,Yes,Never,1-5,Yes,No,No,Yes,No,Don't know,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,No,Yes,Yes,
2015-03-22 16:59:35,25,Genderqueer,United Kingdom,,No,No,No,Rarely,26-100,No,Yes,No,No,No,No,Don't know,Very easy,Maybe,No,No,Yes,Maybe,No,Don't know,No,
2015-03-23 02:58:48,22,f,United States,MI,No,Yes,Yes,Never,More than 1000,No,No,Don't know,No,No,No,Don't know,Don't know,Maybe,No,No,Yes,No,Yes,Yes,No,
2015-03-23 12:58:01,11,Trans woman,United States,OR,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Don't know,Yes,Don't know,No,Don't know,Very easy,Yes,Yes,Yes,Some of them,No,Maybe,Don't know,No,
2015-03-23 22:57:14,45,Female,United States,WA,No,No,Yes,Never,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Very difficult,No,Maybe,Some of them,No,No,Maybe,No,No,
2015-03-24 08:56:27,22,Female (trans),United States,IN,No,Yes,Yes,Never,26-100,No,Yes,Yes,No,Yes,Don't know,Yes,Don't know,Maybe,Maybe,No,Yes,No,No,No,No,
2015-03-24 18:55:40,35,Femake,United States,IN,No,No,No,nan,More than 1000,No,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Maybe,Yes,Yes,No,Yes,Don't know,No,
2015-03-25 04:54:53,27,female ,Netherlands,,No,No,Yes,Often,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Yes,Yes,Yes,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-03-25 14:54:06,28,Male (CIS),United States,NC,No,No,No,Rarely,6-25,Yes,No,Don't know,No,Yes,No,Don't know,Somewhat easy,No,Maybe,Some of them,Yes,No,No,Yes,No,
2015-03-26 00:53:19,27,Androgyne,United States,NY,No,No,Yes,Sometimes,500-1000,No,Yes,Don't know,Not sure,Don't know,No,Don't know,Somewhat easy,No,No,Yes,Some of them,No,Maybe,Don't know,No,
2015-03-26 10:52:32,25,female,United States,GA,No,No,Yes,Often,6-25,No,Yes,Don't know,Yes,Yes,No,Don't know,Don't know,Maybe,Maybe,No,Yes,No,Maybe,Yes,No,
2015-03-26 20:51:45,32,Male (CIS),United Kingdom,,No,No,Yes,Never,6-25,No,Yes,Yes,Yes,No,No,Don't know,Very easy,No,Maybe,Some of them,Yes,Maybe,Yes,Yes,Yes,
2015-03-27 06:50:58,26,Male,United States,MN,No,Yes,Yes,nan,1-5,No,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,Yes,Maybe,Don't know,No,
2015-03-27 16:50:11,33,Woman,Netherlands,,No,Yes,Yes,nan,26-100,No,No,Don't know,No,No,Yes,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Yes,Yes,
2015-03-28 02:49:24,31,Cis Female,Netherlands,,No,No,Yes,Sometimes,More than 1000,No,Yes,Don't know,No,No,No,Yes,Don't know,Maybe,No,Some of them,Yes,No,Yes,Yes,No,
2015-03-28 12:48:37,30,Trans-female,United States,MN,No,No,No,nan,26-100,Yes,No,No,Not sure,No,Don't know,Don't know,Somewhat easy,No,Yes,Some of them,Yes,No,Maybe,Don't know,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-03-28 22:47:50,25,Androgyne,Australia,,No,Yes,Yes,Sometimes,26-100,No,No,Don't know,Yes,No,Don't know,Don't know,Don't know,No,No,Some of them,No,No,No,Don't know,No,
2015-03-29 08:47:03,27,M,Spain,,No,No,No,Sometimes,26-100,Yes,Yes,Don't know,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,No,Yes,No,No,Yes,No,
2015-03-29 18:46:16,37,Trans-female,Canada,,Yes,No,No,Rarely,26-100,No,Yes,No,Not sure,No,Yes,Don't know,Very difficult,Yes,Maybe,No,Yes,No,Maybe,Don't know,No,
2015-03-30 04:45:29,35,Male (CIS),Germany,,No,Yes,Yes,Sometimes,26-100,No,No,No,No,No,No,No,Somewhat easy,Maybe,No,Yes,Yes,Maybe,Maybe,No,No,
2015-03-30 14:44:42,25,fluid,United States,GA,No,Yes,Yes,Often,100-500,No,Yes,No,Yes,No,No,Yes,Don't know,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,
2015-03-31 00:43:55,32,Enby,United States,TX,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,No,No,Yes,Some of them,No,No,Don't know,No,
2015-03-31 10:43:08,37,Cis Female,United States,IL,No,No,No,Sometimes,1-5,Yes,Yes,Yes,Not sure,No,No,Yes,Somewhat difficult,No,No,Some of them,Yes,No,No,Don't know,No,
2015-03-31 20:42:21,20,Trans-female,United States,CA,No,No,No,Rarely,6-25,Yes,Yes,Yes,No,No,No,Don't know,Very easy,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,Yes,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-04-01 06:41:34,35,cis male,South Africa,,No,No,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,No,No,Somewhat easy,Yes,No,Yes,Yes,No,Yes,Yes,No,
2015-04-01 16:40:47,27,F,United States,TN,No,Yes,No,nan,More than 1000,No,Yes,No,Not sure,Yes,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,
2015-04-02 02:40:00,35,Enby,United Kingdom,,No,No,No,Often,1-5,Yes,Yes,Don't know,Yes,No,Don't know,Don't know,Somewhat easy,Yes,No,Some of them,No,No,Maybe,Don't know,No,
2015-04-02 12:39:13,26,F,Canada,,No,No,No,Rarely,6-25,No,No,Yes,No,Don't know,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,No,No,
2015-04-02 22:38:26,19,Guy (-ish) ^_^,Germany,,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,No,No,Yes,Very difficult,No,Maybe,Some of them,No,No,Maybe,Don't know,No,
2015-04-03 08:37:39,20,f,South Africa,,No,Yes,No,Sometimes,1-5,Yes,Yes,Yes,No,No,No,Don't know,Somewhat easy,No,Maybe,No,Some of them,No,Yes,Don't know,No,
2015-04-03 18:36:52,32,Enby,United States,MI,Yes,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Yes,No,No,Yes,Very easy,No,No,Yes,Some of them,No,Maybe,Don't know,Yes,
2015-04-04 04:36:05,33,Male-ish,United States,PA,No,Yes,Yes,Never,1-5,Yes,Yes,No,Not sure,No,Yes,Don't know,Somewhat easy,No,No,No,Some of them,No,Maybe,Don't know,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-04-04 14:35:18,25,Male (CIS),United States,TN,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,Don't know,No,Yes,Don't know,No,No,Yes,No,No,Yes,Don't know,No,
2015-04-05 00:34:31,36,Trans-female,United States,OR,No,No,Yes,Never,100-500,Yes,Yes,No,Yes,Don't know,Yes,Don't know,Very easy,Yes,No,No,Yes,No,No,Don't know,No,
2015-04-05 10:33:44,20,Enby,United States,TX,Yes,No,No,Often,1-5,No,Yes,Yes,Yes,Yes,Don't know,Yes,Somewhat easy,No,No,Yes,No,No,Maybe,Don't know,No,
2015-04-05 20:32:57,31,m,United States,MI,No,Yes,No,Never,More than 1000,No,Yes,Yes,No,Don't know,Don't know,Don't know,Very difficult,No,Maybe,Some of them,No,No,Yes,No,Yes,
2015-04-06 06:32:11,23,maile,Canada,,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,No,No,Yes,No,No,No,Don't know,No,
2015-04-06 16:31:24,27,Cis Male,United States,MI,No,No,No,Sometimes,6-25,No,No,Yes,Not sure,Don't know,No,No,Don't know,Yes,No,Some of them,Yes,No,Maybe,No,No,
2015-04-07 02:30:37,32,Male-ish,United States,OH,Yes,No,No,nan,1-5,No,Yes,No,Yes,Yes,Yes,No,Very easy,Maybe,No,Yes,No,No,No,Yes,No,
2015-04-07 12:29:50,25,female,United Kingdom,,No,No,Yes,Often,More than 1000,No,No,Don't know,No,Don't know,Yes,Yes,Don't know,Yes,No,Some of them,No,No,Yes,Don't know,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-04-07 22:29:03,29,non-binary,United States,MN,No,Yes,No,nan,6-25,No,No,No,No,Don't know,No,Don't know,Don't know,Yes,No,No,No,No,No,Yes,No,
2015-04-08 08:28:16,39,Femake,United States,WA,No,No,No,Sometimes,100-500,Yes,Yes,Don't know,Yes,Yes,No,Don't know,Don't know,Maybe,No,No,Yes,Maybe,No,Don't know,No,
2015-04-08 18:27:29,27,female ,Canada,,No,Yes,Yes,nan,More than 1000,No,Yes,Yes,Not sure,No,No,Don't know,Very easy,No,No,Yes,No,Maybe,Yes,Don't know,No,
2015-04-09 04:26:42,37,Male-ish,United Kingdom,,No,Yes,No,Sometimes,6-25,No,Yes,Yes,Not sure,Don't know,Yes,Don't know,Somewhat easy,No,No,No,Yes,No,No,No,Yes,
2015-04-09 14:25:55,24,fluid,Canada,,No,No,No,Sometimes,6-25,No,No,Don't know,No,Yes,No,Don't know,Don't know,No,Maybe,Some of them,Some of them,Maybe,Maybe,Yes,No,
2015-04-10 00:25:08,35,F,United States,IN,Yes,Yes,Yes,nan,6-25,No,Yes,No,Not sure,Yes,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,No,No,
2015-04-10 10:24:21,42,Female (trans),Germany,,Yes,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Don't know,Yes,Don't know,No,Maybe,Some of them,Yes,Yes,No,No,No,
2015-04-10 20:23:34,18,female ,United Kingdom,,No,No,Yes,Rarely,More than 1000,No,Yes,No,Yes,No,Don't know,Yes,Very difficult,No,No,Some of them,Yes,No,Maybe,Don't know,No,In small startups it is hard to keep mental health issues private.
2015-04-11 06:22:47,26,m,United States,IN,No,No,No,Sometimes,More than 1000,Yes,Yes,No,Yes,Don't know,Don't know,Don't know,Somewhat easy,Maybe,Maybe,Some of them,No,No,Yes,Don't know,No,
2015-04-11 16:22:00,36,Femake,United Kingdom,,No,No,No,Rarely,100-500,No,Yes,Don't know,No,No,No,Don't know,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-04-12 02:21:13,30,Male-ish,Germany,,No,No,No,nan,1-5,No,Yes,No,Not sure,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,No,No,
2015-04-12 12:20:26,34,cis-female/femme,United States,MI,No,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Don't know,No,No,Don't know,Yes,Very easy,No,Maybe,Yes,No,No,No,No,No,
2015-04-12 22:19:39,27,M,United States,TX,Yes,Yes,Yes,Rarely,6-25,Yes,Yes,Don't know,No,No,Don't know,Don't know,Very easy,Yes,No,Yes,Yes,No,No,Yes,No,
2015-04-13 08:18:52,32,Male (CIS),Switzerland,,No,No,No,Sometimes,100-500,No,Yes,No,Not sure,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,No,No,Maybe,Don't know,No,
2015-04-13 18:18:05,30,fluid,Canada,,No,No,No,Rarely,26-100,Yes,Yes,No,Yes,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,Yes,
2015-04-14 04:17:18,40,maile,United States,WA,Yes,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,No,No,Don't know,Don't know,Yes,No,Some of them,Some of them,Maybe,No,No,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-04-14 14:16:31,33,Enby,United Kingdom,,Yes,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Don't know,Yes,No,No,Yes,Very easy,Yes,No,Some of them,Yes,No,Yes,No,No,
2015-04-15 00:15:44,34,Make,United States,PA,No,No,No,Sometimes,26-100,No,Yes,Yes,No,No,Don't know,Yes,Don't know,No,Maybe,Some of them,Some of them,No,No,Don't know,No,
2015-04-15 10:14:57,29,female ,United States,IL,No,Yes,Yes,Sometimes,1-5,No,No,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,
2015-04-15 20:14:10,28,cis-female/femme,United States,GA,Yes,No,Yes,nan,6-25,Yes,Yes,Don't know,No,No,Don't know,Don't know,Very difficult,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,
2015-04-16 06:13:23,28,f,Australia,,No,No,No,Never,More than 1000,No,Yes,No,Not sure,No,No,No,Don't know,No,Maybe,Some of them,Yes,No,No,Don't know,No,
2015-04-16 16:12:36,34,cis male,Australia,,No,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Very difficult,Yes,No,Some of them,Yes,No,Yes,No,No,
2015-04-17 02:11:49,29,Man,United States,TN,No,No,No,Never,1-5,No,Yes,Yes,Not sure,Don't know,No,Yes,Don't know,No,No,Some of them,Some of them,Yes,Maybe,Yes,No,
2015-04-17 12:11:02,34,male,United States,NC,No,No,Yes,Sometimes,6-25,No,Yes,Yes,No,No,Don't know,Yes,Very easy,Yes,Maybe,No,No,No,No,Yes,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2015-04-17 22:10:15,46,cis male,United States,CA,Yes,No,Yes,Often,6-25,No,Yes,Don't know,Yes,No,No,Yes,Somewhat easy,Maybe,No,Yes,Yes,No,Maybe,Don't know,No,
2015-04-18 08:09:28,38,Femake,Spain,,No,No,No,nan,26-100,No,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,No,No,Don't know,No,
2015-04-18 18:08:41,29,Trans woman,Sweden,,No,Yes,Yes,Never,26-100,No,Yes,Yes,Yes,No,Yes,Don't know,Very difficult,No,No,Some of them,Yes,No,No,Don't know,No,
2015-04-19 04:07:54,40,Androgyne,United Kingdom,,No,No,No,nan,6-25,No,Yes,No,Yes,Yes,No,Yes,Don't know,No,No,Some of them,No,No,Maybe,No,No,
2015-04-19 14:07:07,29,non-binary,Canada,,No,Yes,No,Rarely,More than 1000,No,Yes,Yes,Not sure,Don't know,No,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,No,Yes,No,
2015-04-20 00:06:20,18,Genderqueer,United Kingdom,,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Yes,No,Don't know,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-04-20 10:05:33,24,Femake,United States,GA,Yes,No,No,Often,6-25,No,Yes,No,Not sure,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,Yes,
2015-04-20 20:04:46,18,Make,United States,PA,No,No,No,Never,26-100,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Somewhat difficult,Yes,Yes,Some of them,Yes,No,No,Don't know,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2015-04-21 06:03:59,29,Agender,United States,PA,Yes,Yes,No,Rarely,100-500,No,No,Don't know,No,No,Don't know,Yes,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No,
2015-04-21 16:03:12,32,Femake,United Kingdom,,No,Yes,No,nan,100-500,No,Yes,Don't know,No,No,No,Don't know,Very easy,Maybe,No,No,Some of them,No,No,Yes,No,
2015-04-22 02:02:25,43,Woman,United Kingdom,,No,No,No,Never,100-500,Yes,No,Don't know,No,No,No,Yes,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Yes,No,
2015-04-22 12:01:38,34,m,United States,TN,No,No,No,nan,100-500,Yes,Yes,Don't know,No,Don't know,No,Yes,Somewhat difficult,Yes,No,Some of them,Some of them,No,No,Don't know,No,
